MD_Norm,BMK_STAT Norm,HRA_norm,YME_Norm,RHOB_Norm,Vertical_Norm,SMG Norm,PR_DYN,TNPH
0.7409,0.4522207,0.1,0.7022544,0.28002,0.836313,0.452404,0.2411829,0.0871
0.74095,0.4592336,0.1,0.6950139,0.27762,0.8363695,0.4453784,0.2477631,0.0807
0.741,0.4720264,0.1,0.6937782,0.27649,0.836426,0.4420102,0.2550355,0.0745
0.74105,0.4794256,0.1,0.6979016,0.27682,0.8364825,0.4438072,0.2573827,0.0708
0.7411,0.4838777,0.1,0.706341,0.27836,0.836539,0.449415,0.2567082,0.067
0.74115,0.4759174,0.1,0.7101979,0.27996,0.8365955,0.4538264,0.2512881,0.0647
0.7412,0.4679558,0.1,0.7051622,0.27994,0.836652,0.4514884,0.24885,0.0614
0.74125,0.4613869,0.1,0.6915134,0.27785,0.8367085,0.4422698,0.2502047,0.0627
0.7413,0.4441594,0.1,0.6706002,0.27459,0.836765,0.4295269,0.2483635,0.0631
0.74135,0.4362804,0.1,0.6575822,0.27293,0.8368215,0.421044,0.2487922,0.064
0.7414,0.4270383,0.1,0.652429,0.27241,0.836878,0.4188934,0.2453667,0.0693
0.74145,0.412956,0.1,0.651309,0.27277,0.8369345,0.4209566,0.2371355,0.0737
0.7415,0.3921541,0.1,0.6455542,0.27136,0.836991,0.4211516,0.2256374,0.0701
0.74155,0.3760253,0.2,0.6386132,0.26826,0.8370475,0.419599,0.2169457,0.0559
0.7416,0.3896216,0.2,0.637218,0.26378,0.837104,0.4151093,0.2274201,0.0385
0.74165,0.4178246,0.2,0.645803,0.26136,0.8371605,0.4156313,0.2423946,0.0247
0.7417,0.4381745,0.2,0.6581275,0.26001,0.837217,0.4210968,0.2496708,0.0177
0.74175,0.4480981,0.2,0.6738118,0.26112,0.8372735,0.4312323,0.2493809,0.0158
0.7418,0.4516874,0.2,0.687238,0.26145,0.83733,0.4408706,0.2464182,0.0147
0.74185,0.4539034,0.2,0.7032394,0.26276,0.8373865,0.4528204,0.2417807,0.0144
0.7419,0.4545136,0.2,0.7125678,0.26303,0.837443,0.4599654,0.2387069,0.0181
0.74195,0.4565608,0.2,0.7136522,0.2623,0.8374995,0.4603772,0.2394826,0.0212
0.742,0.4712378,0.2,0.7112647,0.26098,0.837556,0.4555447,0.2484409,0.0211
0.74205,0.4887634,0.2,0.7048564,0.26105,0.8376125,0.4474243,0.2596464,0.0219
0.7421,0.4753089,0.2,0.6884299,0.26171,0.837669,0.4373596,0.2586026,0.0265
0.74215,0.4506924,0.2,0.6716344,0.26184,0.8377255,0.4290668,0.2516287,0.0358
0.7422,0.4183256,0.4,0.6520412,0.2602,0.837782,0.4203825,0.2402178,0.044
0.74225,0.3975243,0.4,0.6308867,0.25855,0.8378385,0.4082994,0.2354934,0.0491
0.7423,0.3914735,0.4,0.6087855,0.25663,0.837895,0.3923061,0.2408145,0.0522
0.74235,0.3782959,0.4,0.585196,0.25413,0.8379515,0.3766906,0.2421789,0.0531
0.7424,0.3748063,0.4,0.5690705,0.25346,0.838008,0.3649093,0.2469491,0.0471
0.74245,0.3873926,0.4,0.5754866,0.2552,0.8380645,0.3674145,0.2524102,0.0415
0.7425,0.4052972,0.2,0.6094409,0.25813,0.838121,0.3900344,0.2493852,0.0369
0.74255,0.419952,0.2,0.6192621,0.25998,0.8381775,0.394788,0.254233,0.0326
0.7426,0.4293758,0.2,0.6276162,0.2595,0.838234,0.3994286,0.2563843,0.0306
0.74265,0.4338284,0.2,0.6425726,0.2596,0.8382905,0.4100063,0.2531388,0.0269
0.7427,0.4421303,0.2,0.6551572,0.25848,0.838347,0.4180723,0.2530302,0.0241
0.74275,0.4509824,0.2,0.6613598,0.25832,0.8384035,0.4211717,0.2555855,0.024
0.7428,0.4573828,0.2,0.6622684,0.25804,0.83846,0.4207151,0.2586747,0.025
0.74285,0.4455483,0.2,0.6654788,0.25878,0.8385165,0.4253265,0.2510637,0.028
0.7429,0.4253322,0.2,0.6699229,0.25914,0.838573,0.4328632,0.2374903,0.0319
0.74295,0.4092453,0.2,0.669983,0.25923,0.8386295,0.4365506,0.2271471,0.0359
0.743,0.3989592,0.2,0.662391,0.25999,0.838686,0.4329669,0.2232838,0.0377
0.74305,0.4035225,0.2,0.6551804,0.26186,0.8387425,0.4261264,0.2293912,0.0393
0.7431,0.4126052,0.2,0.6512584,0.26319,0.838799,0.420993,0.2369324,0.0404
0.74315,0.4155494,0.2,0.6475234,0.26327,0.8388555,0.4174442,0.2402942,0.0416
0.7432,0.4030057,0.2,0.6405529,0.26217,0.838912,0.4146891,0.2350936,0.0406
0.74325,0.3919941,0.2,0.6361088,0.26082,0.8389685,0.4136717,0.2295415,0.0364
0.7433,0.4093376,0.2,0.6419668,0.26017,0.839025,0.414423,0.2386155,0.0334
0.74335,0.4315622,0.2,0.6491154,0.25978,0.8390815,0.4154488,0.2493155,0.0281
0.7434,0.4295145,0.2,0.6488528,0.25984,0.839138,0.4156444,0.2482224,0.0258
0.74345,0.4270886,0.2,0.6476966,0.26013,0.8391945,0.4152292,0.2472435,0.0247
0.7435,0.4265653,0.2,0.6485851,0.2609,0.839251,0.4160181,0.2465863,0.0254
0.74355,0.4201894,0.2,0.6476872,0.26127,0.8393075,0.416608,0.2430972,0.0255
0.7436,0.4103468,0.2,0.6419998,0.26033,0.839364,0.4142336,0.239245,0.0266
0.74365,0.4018221,0.2,0.6302658,0.2595,0.8394205,0.406881,0.23858,0.0234
0.7437,0.3959395,0.2,0.6110786,0.25736,0.839477,0.3931633,0.2427728,0.0202
0.74375,0.3943135,0.2,0.6019889,0.25664,0.8395335,0.3864502,0.245554,0.0178
0.7438,0.4024574,0.2,0.6043563,0.256,0.83959,0.3866759,0.2497225,0.0185
0.74385,0.4186172,0.2,0.6175647,0.25827,0.8396465,0.3937397,0.2541252,0.019
0.7439,0.4302484,0.2,0.631674,0.26012,0.839703,0.4023561,0.2553065,0.02
0.74395,0.4440506,0.2,0.6443736,0.26173,0.8397595,0.4095191,0.2581457,0.0173
0.744,0.4492519,0.2,0.6473188,0.26257,0.839816,0.4108335,0.2598531,0.0151
0.74405,0.4449415,0.2,0.6474927,0.26274,0.8398725,0.4117257,0.2574614,0.0141
0.7441,0.4447605,0.2,0.6520882,0.2631,0.839929,0.4152491,0.2556407,0.0154
0.74415,0.4464928,0.2,0.6560558,0.26385,0.8399855,0.4179531,0.2551077,0.013
0.7442,0.4454594,0.2,0.6597764,0.26482,0.840042,0.4209808,0.2531475,0.0099
0.74425,0.4540404,0.2,0.6625004,0.26445,0.8400985,0.4214861,0.2568129,0.0104
0.7443,0.4436934,0.2,0.6571639,0.26341,0.840155,0.419314,0.2531464,0.0125
0.74435,0.4360909,0.2,0.6515923,0.26283,0.8402115,0.4164818,0.2509722,0.0156
0.7444,0.4502464,0.2,0.654016,0.26397,0.840268,0.4157272,0.2579044,0.0163
0.74445,0.4729057,0.2,0.6470875,0.26372,0.8403245,0.406782,0.2719463,0.018
0.7445,0.4754294,0.2,0.6374657,0.2627,0.840381,0.3992947,0.2765298,0.018
0.74455,0.4856688,0.2,0.6394686,0.26082,0.8404375,0.3992904,0.280554,0.0216
0.7446,0.4904864,0.2,0.6386732,0.26186,0.840494,0.3980399,0.2829796,0.0254
0.74465,0.505906,0.2,0.6441228,0.26415,0.8405505,0.399934,0.2877989,0.0359
0.7447,0.4942116,0.1,0.646005,0.26926,0.840607,0.4028718,0.282143,0.0469
0.74475,0.5233804,0.1,0.6537065,0.27502,0.8406635,0.4046171,0.291832,0.0615
0.7448,0.557076,0.1,0.671383,0.2814,0.84072,0.4132225,0.2991348,0.075
0.74485,0.5464818,0.1,0.6849431,0.28479,0.8407765,0.4241901,0.2911052,0.0786
0.7449,0.5430695,0.1,0.6943998,0.28362,0.840833,0.4314552,0.2868904,0.0726
0.74495,0.5252125,0.1,0.6907636,0.27826,0.8408895,0.4312373,0.2807986,0.0588
0.745,0.5014582,0.1,0.6647102,0.27113,0.840946,0.4155319,0.2790742,0.0445
0.74505,0.506319,0.1,0.6429554,0.26636,0.8410025,0.3990364,0.2883563,0.0391
0.7451,0.4975144,0.1,0.6359249,0.26466,0.841059,0.3950995,0.286966,0.0405
0.74515,0.5021586,0.1,0.6307816,0.26486,0.8411155,0.3907875,0.2906432,0.0453
0.7452,0.5090312,0.1,0.6249648,0.26491,0.841172,0.3857695,0.2953744,0.0429
0.74525,0.4871164,0.2,0.6200684,0.26512,0.8412285,0.3849851,0.2878439,0.0398
0.7453,0.494635,0.2,0.6233064,0.26489,0.841285,0.3863555,0.2899776,0.0363
0.74535,0.4848308,0.2,0.6302364,0.2648,0.8413415,0.3926687,0.2833484,0.0357
0.7454,0.4558361,0.1,0.6369486,0.26665,0.841398,0.4019354,0.2671135,0.0396
0.74545,0.4369635,0.1,0.6400858,0.27092,0.8414545,0.4075351,0.2558584,0.0477
0.7455,0.432778,0.1,0.6454736,0.27524,0.841511,0.4124223,0.2514224,0.0543
0.74555,0.4291256,0.1,0.6505098,0.27721,0.8415675,0.416997,0.2473507,0.0591
0.7456,0.4338698,0.1,0.6567093,0.27862,0.841624,0.4208424,0.2477318,0.0614
0.74565,0.4675562,0.1,0.6778682,0.28067,0.8416805,0.4307314,0.2583647,0.0648
0.7457,0.4850682,0.1,0.6954072,0.28294,0.841737,0.4409307,0.2610621,0.0697
0.74575,0.4974198,0.1,0.7040572,0.28351,0.8417935,0.4453435,0.2640969,0.0761
0.7458,0.4923986,0.1,0.7093644,0.28456,0.84185,0.4501973,0.2598949,0.0834
0.74585,0.5190997,0.1,0.7192413,0.28554,0.8419065,0.4531638,0.2690741,0.0852
0.7459,0.5148426,0.1,0.7259904,0.2872,0.841963,0.4588967,0.2649798,0.0931
0.74595,0.5065708,0.1,0.7287893,0.2863,0.8420195,0.4624053,0.2602213,0.0943
0.746,0.4791964,0.1,0.739209,0.28287,0.842076,0.4755527,0.2428999,0.0887
0.74605,0.4687676,0.1,0.7388676,0.27695,0.8421325,0.4774839,0.2373013,0.0728
0.7461,0.4595938,0.1,0.7223185,0.27014,0.842189,0.4665036,0.2380591,0.0508
0.74615,0.4541423,0.2,0.7059464,0.265,0.8422455,0.4548774,0.2409232,0.0353
0.7462,0.4447672,0.2,0.6899119,0.26257,0.842302,0.4443494,0.2414709,0.026
0.74625,0.4202122,0.2,0.6775074,0.26202,0.8423585,0.4399703,0.2312837,0.0277
0.7463,0.4244596,0.2,0.6644976,0.2614,0.842415,0.4288063,0.2390811,0.0277
0.74635,0.4277224,0.2,0.642829,0.26051,0.8424715,0.4113597,0.2495147,0.0299
0.7464,0.4223642,0.2,0.6191788,0.25963,0.842528,0.3942833,0.2556695,0.0293
0.74645,0.3996744,0.2,0.6202937,0.25834,0.8425845,0.3995549,0.2413337,0.0303
0.7465,0.4134154,0.2,0.6115162,0.25706,0.842641,0.3900872,0.2534699,0.0322
0.74655,0.4154443,0.2,0.5998755,0.25603,0.8426975,0.3808768,0.2593438,0.034
0.7466,0.4376292,0.2,0.6066653,0.2562,0.842754,0.3822695,0.2689577,0.0348
0.74665,0.459552,0.2,0.6198232,0.25871,0.8428105,0.3886463,0.2752075,0.0357
0.7467,0.4414589,0.2,0.6632845,0.26363,0.842867,0.4244254,0.2495861,0.0384
0.74675,0.4478164,0.2,0.6865364,0.26823,0.8429235,0.4411038,0.2444873,0.0374
0.7468,0.439324,0.2,0.7022764,0.26898,0.84298,0.4552073,0.233577,0.0349
0.74685,0.4461671,0.2,0.7066274,0.26622,0.8430365,0.457116,0.2360378,0.0267
0.7469,0.431585,0.2,0.693934,0.26229,0.843093,0.4503679,0.2320212,0.0214
0.74695,0.4493545,0.2,0.677932,0.26026,0.8431495,0.4341567,0.2485534,0.0172
0.747,0.443585,0.2,0.6640743,0.26005,0.843206,0.4246235,0.2504897,0.0187
0.74705,0.4643457,0.2,0.648153,0.26121,0.8432625,0.4089267,0.2673596,0.0207
0.7471,0.4477461,0.2,0.6450696,0.26151,0.843319,0.4093964,0.2598827,0.0215
0.74715,0.4311178,0.2,0.6459738,0.26206,0.8433755,0.4131219,0.2502717,0.0206
0.7472,0.409757,0.2,0.6883298,0.26273,0.843432,0.4511235,0.2200252,0.0196
0.74725,0.409958,0.2,0.7260028,0.26253,0.8434885,0.4818083,0.2048466,0.0199
0.7473,0.4051029,0.2,0.7010538,0.26167,0.843545,0.4626678,0.2115736,0.0209
0.74735,0.4209609,0.2,0.6804464,0.26125,0.8436015,0.4421255,0.2305979,0.0238
0.7474,0.4423337,0.2,0.6533088,0.26061,0.843658,0.4166236,0.2538401,0.027
0.74745,0.4656404,0.2,0.6351764,0.25847,0.8437145,0.3990733,0.2726513,0.0247
0.7475,0.465927,0.2,0.6230209,0.25613,0.843771,0.3900605,0.2771393,0.0242
0.74755,0.4522936,0.2,0.6425864,0.25622,0.8438275,0.4067456,0.2632119,0.0225
0.7476,0.4389224,0.2,0.6602705,0.25881,0.843884,0.4225988,0.2492836,0.0234
0.74765,0.4493505,0.2,0.664839,0.26159,0.8439405,0.4241233,0.2534073,0.0226
0.7477,0.4365582,0.2,0.6583902,0.26373,0.843997,0.4216114,0.2486437,0.0223
0.74775,0.4539786,0.2,0.6337982,0.26258,0.8440535,0.3998832,0.2673172,0.0218
0.7478,0.4524284,0.2,0.6253451,0.26038,0.84411,0.3938302,0.2696338,0.0208
0.74785,0.4407466,0.2,0.6748517,0.25795,0.8441665,0.4334845,0.2448075,0.0183
0.7479,0.4130184,0.2,0.6940602,0.25846,0.844223,0.4549168,0.2199237,0.0166
0.74795,0.4112596,0.2,0.6864476,0.26018,0.8442795,0.4492325,0.2218108,0.0188
0.748,0.4144975,0.2,0.7138398,0.2615,0.844336,0.4705635,0.2129699,0.0202
0.74805,0.4275806,0.2,0.7002116,0.26188,0.8443925,0.456278,0.2270645,0.0206
0.7481,0.4312848,0.2,0.6906723,0.26083,0.844449,0.4478611,0.233095,0.0194
0.74815,0.4537052,0.2,0.6776088,0.25961,0.8445055,0.4330724,0.2510833,0.0209
0.7482,0.4492256,0.2,0.678189,0.25853,0.844562,0.4343796,0.2483859,0.0178
0.74825,0.453302,0.2,0.6889783,0.25923,0.8446185,0.4418934,0.2466817,0.0149
0.7483,0.4939318,0.2,0.7114423,0.26104,0.844675,0.4515,0.2599391,0.0132
0.74835,0.5196478,0.2,0.7307122,0.26302,0.8447315,0.4616409,0.2656386,0.0154
0.7484,0.5188448,0.2,0.737535,0.26406,0.844788,0.4668937,0.2630842,0.0189
0.74845,0.469451,0.2,0.7285623,0.26346,0.8448445,0.4692916,0.2413424,0.0232
0.7485,0.4611596,0.2,0.7320941,0.26208,0.844901,0.4738288,0.2354155,0.0256
0.74855,0.5132662,0.2,0.7217388,0.25979,0.8449575,0.4559717,0.2656386,0.0262
0.7486,0.5106189,0.2,0.7180163,0.25845,0.845014,0.4536198,0.2656386,0.0255
0.74865,0.4734254,0.2,0.6940402,0.2577,0.8450705,0.4419547,0.2556672,0.026
0.7487,0.4442124,0.3,0.6810799,0.25779,0.845127,0.4376069,0.2444617,0.0282
0.74875,0.4349656,0.3,0.6926333,0.25776,0.8451835,0.4485844,0.2346022,0.031
0.7488,0.4356068,0.3,0.6936544,0.25814,0.84524,0.4492457,0.2346022,0.0312
0.74885,0.4339724,0.3,0.6944292,0.2587,0.8452965,0.4502203,0.2333052,0.033
0.7489,0.4466643,0.4,0.6794997,0.25884,0.845353,0.4358938,0.2464539,0.0395
0.74895,0.4288362,0.4,0.6746935,0.25881,0.8454095,0.4358433,0.2377811,0.0469
0.749,0.460679,0.5,0.633166,0.259,0.845466,0.398349,0.2709301,0.0612
0.74905,0.4983536,0.5,0.652095,0.25956,0.8455225,0.4067416,0.2819169,0.0768
0.7491,0.4957808,0.5,0.6487283,0.25822,0.845579,0.4046418,0.2819169,0.098
0.74915,0.4488718,0.5,0.6350357,0.25631,0.8456355,0.4016488,0.2642104,0.1044
0.7492,0.3671278,0.5,0.6100475,0.25451,0.845692,0.3988281,0.2230539,0.1052
0.74925,0.3501758,0.5,0.5790045,0.25477,0.8457485,0.3781102,0.224422,0.0972
0.7493,0.3126052,0.5,0.5675078,0.25534,0.845805,0.3789562,0.197431,0.085
0.74935,0.3028712,0.5,0.5656026,0.25634,0.8458615,0.3804403,0.1887552,0.0793
0.7494,0.3197927,0.5,0.5724177,0.25664,0.845918,0.3808856,0.2016726,0.0751
0.74945,0.362588,0.4,0.5721502,0.25688,0.8459745,0.3698331,0.2370062,0.0753
0.7495,0.3982823,0.4,0.5818527,0.25718,0.846031,0.3702651,0.2565158,0.0798
0.74955,0.4332138,0.4,0.574387,0.25699,0.8460875,0.3590827,0.279021,0.0847
0.7496,0.4304492,0.5,0.5707214,0.25535,0.846144,0.3567912,0.279021,0.0957
0.74965,0.4400764,0.5,0.5689568,0.25347,0.8462005,0.3541644,0.2845235,0.1064
0.7497,0.4873492,0.5,0.5751177,0.25252,0.846257,0.352837,0.3033177,0.1176
